"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10"
"R-AJ-5",-0.851944889749462,0.518273677284147,-0.812628134494454,0.632807156246776,-0.352889841237093,0.045272407008946,0.0485441003706283,0.0961235794517933,-0.0349558097467908,-0.178650404394355
"R-AJ-6",-0.791807155336476,0.570322138126965,-0.707425125123481,0.640045918158835,-0.399083493365919,0.0726067652204336,-0.421781720452659,0.0414011416313,-0.0874281561374198,-0.151402764568125
"R-AK-1",-0.132568491636192,0.565384297421821,0.964859802858624,0.804114479647044,-0.209180462700787,0.00957791241362684,-0.365175254914795,0.280840545995556,-0.313606559877345,0.479312634030262
"R-AK-2",0.387821231884993,-0.196723065132457,0.747526572828568,-0.926418312580786,0.103721205187754,1.31827014274247,-0.000459180089377411,-0.000287034659671112,0.000302801225291133,0.000199884948185201
"R-AK-3",0.100824363692978,0.456504688771558,1.97710222012012,1.28440432395657,0.585413209936189,-0.198950615301022,0.122584720901633,-0.365786693900428,0.18797123033102,0.0552968793143305
"R-AL-1",0.685114686684869,0.163266645843413,2.59143664758645,1.47245177489722,0.588100939030989,0.0667126966335449,0.979168530884048,-0.319712380298741,-0.23749767320566,0.499151376839911
"R-AL-2",0.895867226195046,0.324179062850678,2.50240023098695,1.28326865054915,0.152702251629662,0.0572952071967903,0.485785929277136,-0.203999204702569,-0.350794984169235,-0.00172161316299187
"R-AL-3",-0.861426858091018,1.14885146836231,-0.634926522833162,0.626363127783453,-0.401711749466845,0.0816616741494338,-0.232134133913065,0.0714793223735085,-0.121698662741325,-0.149472438880616
"R-AL-4",-1.32159494885878,1.04938576380602,-0.512219098812905,0.963402366084403,-0.0617647308303279,-0.761011988738914,0.00168786350703689,0.000668409544344909,-0.000140236715840964,-0.000143755464283423
"R-AL-6",-0.73464974780338,0.932632365684462,-0.232733704357417,0.844518070876686,-0.365822421727351,-0.185130895208914,-0.461135516409143,0.212997636767806,0.21689572630281,-0.194296347589401
"R-AM-1",0.159228514349964,-0.136055349192365,2.1858427785267,1.29156673989681,1.36764138252576,-0.64658030143563,-0.89290271395003,0.177457559658617,0.65398825001199,-0.0792595645417192
"R-AM-2",0.0556781987721525,0.319201829010423,1.30048600041364,0.631136050296923,1.78950186516666,-0.336777211621749,-1.74515801952226,0.137249952358739,0.0838048528109607,-0.312122218346411
"R-AM-3",-0.192245568167295,1.15744014487742,-0.110582227541509,0.5961173270213,-0.0184050126570909,-1.11494278937533,-0.00428664726545173,-0.00167712016076377,0.00062431246500406,-0.000157410490504028
"R-AM-4",-0.938983672220979,1.17558752146537,0.46812528788803,0.430148500126655,-0.270938816881405,-0.398843631685071,0.00422894727802766,-0.00053808750686234,0.000309599822028518,-0.000482342088890279
"R-AM-6",-0.766359268935425,0.72444152056649,0.0378560744087015,1.25179450916676,-0.177830851471864,-0.53302865951661,1.48960045886924,0.325064891372422,0.714374829915787,-0.335995155978038
"R-AN-1",0.661283230357868,0.411972202605038,2.0773845604594,1.13847608206829,0.261259190481476,0.11343908171359,-0.136753185012617,-0.590013343473089,0.263384722978504,0.570289129196379
"R-AN-3",-0.71469336216854,0.3675657871907,-0.0517965933207446,0.574774545881634,-0.170863549598743,-0.0994342443919562,-0.427566002473826,0.162845816888584,0.116207427708938,-0.153305023614783
"R-AN-4",0.0154209374204398,1.24099439299944,-0.290088336799738,0.496483978456388,-0.199586193756265,1.31194464199452,0.0108831843947404,-0.000312547750301561,-9.95063121476195e-05,-0.000288554113266265
"R-AN-5",-0.796480608446987,0.987447740653656,-0.574290185992522,0.878047515581231,-0.426729403004261,-0.0268756975966088,-0.937153164346146,0.0873720378526511,0.00401185097075157,-0.184167814139885
"R-AN-6",-0.652448938827467,0.029817453686519,-0.171212782009169,0.583252928819575,-0.304653084445409,-0.191150486333963,0.433074002951475,0.201054292011498,0.275369717583063,-0.199299470593362
"R-AN-7",0.565700088313596,0.193711786244387,1.35419953153624,0.233760095034314,0.0706218795652068,0.083682225009228,0.00184150223323355,-0.00493222883064264,-0.000111392696961064,-0.000305847617201407
"R-AO-1",0.565684376279442,0.0229306732851155,1.65305427518496,-0.0432802632358354,-0.0663612578070256,0.0503722583449759,-0.102916313158525,0.680369863676491,-0.380191491460463,0.790852636679532
"R-AO-2",0.258597590415443,0.463710228298148,1.71342788763057,-0.855230416626799,-0.314299172995573,0.0688588670528539,-0.161048880189069,0.718447728251361,-0.266656321025282,-0.140282395747658
"R-AO-3",0.0883188713811359,-0.205699096927054,1.63741839919257,0.0807839303554462,0.432428183649711,0.164445855151594,-0.672534442736043,0.558375386203134,-0.237649420896621,0.201810625690451
"R-AO-4",0.110641866440648,0.402987937368101,1.71368606179987,-0.844429887384103,0.254589999263586,0.0824705396396741,-0.0667073586946469,0.854412313908663,-0.350149714838314,-0.21594591234552
"R-AP-1",1.95011837111729,-0.0928327759236193,-0.127249605343222,0.532132376215855,-0.0864091065413835,-0.141578624762313,1.15387483731462,-0.10030535000007,-16.2797738946666,-0.00867211786576151
"R-AP-2",0.78551062776443,-0.341390065698231,1.13309760238368,-0.0739083638233822,-0.281453917434592,0.150511707314679,0.00529739258354922,0.0022313666952567,-0.000558198139645231,2.12893935725241e-05
"R-AP-3",0.819167066275713,0.376623252339956,0.87112677033651,0.160474074315089,0.488784020067181,-0.00143643781226926,3.48703555936062,-0.440572524928788,-0.12444291464255,-0.285241829221066
"R-AP-4",-0.62279582998816,0.195892802483672,0.475427697089686,0.233699672627101,-0.0491843246808495,-1.85648260190199,-0.00104831484711854,0.00121703148272233,3.16612946562482e-05,0.000203925184956332
"R-AP-6",0.903550403185766,0.240877581272275,0.0974481147406104,-0.858140190119141,-0.278169392632007,0.0151805769791674,2.6086667911889,-0.311396095950788,-0.400986514531885,-0.270903250944894
"R-AQ-1",2.23976342049063,0.279833261135805,-0.181499568800971,-0.298517293581008,-0.982768937263366,-0.00716530363559757,-0.440032243416942,0.462297373199114,0.051913463894406,0.672311160420662
"R-AQ-2",2.13096623520341,0.0103709720780151,0.378853818865582,0.4157842787704,-0.0984719651917214,-0.00541000979309896,0.0733186207798228,0.530543879736314,0.289009983712726,-0.273462521411155
"R-AQ-4",-1.84115456833168,0.91980378696359,-1.28602812011687,0.570094011807425,-0.209336146362111,-0.741645065505675,0.001946031358585,-0.00299880666083868,-0.000791723960179384,-3.85376121068183e-05
"R-AR-1",0.17410795082017,0.652867835872741,0.446369551447229,0.69820225843825,1.03707869270062,0.0997820780160781,0.745570899503496,-1.77651670600087,-0.220124513950849,-0.0380371982438712
"R-AR-2",-0.437697995610462,0.742310113314372,0.571799418393788,0.983933995345921,-0.742870135645395,0.0502576621229828,-0.429911617768995,0.0856672526123367,-0.16618450324992,-0.118131980539151
"R-AR-3",-0.0675683279935365,0.398555648745998,0.758230997571584,0.805807818502615,0.252814155117652,0.0595909422145026,-0.226693680533713,-1.07750598831577,-0.183281292101065,0.0526741340553869
"R-AR-4",-0.19917842471154,1.20334178610451,-0.477042840684006,0.713851979429662,-0.294310227495322,-0.322129387004519,0.00860606290699748,0.000999357431516226,-0.000610103606023269,3.56224355849091e-05
"R-AR-5",-0.878537589853586,0.887322077787017,-0.809992327851196,0.770078176071348,-0.367951178826119,-0.14182115015676,-0.452780763657053,0.205452623908875,0.168711909343174,-0.26178876913275
"R-AR-6",-0.69503921271986,0.88622865249889,-0.41684065765661,0.892688906145027,-0.895896425614053,0.0475383063917763,-0.628017211698026,0.340972375249791,0.507056151225607,-0.120054272280193
"R-AR-7",-0.538132750450112,0.828774367428554,-0.298803679484982,0.759397731546346,-0.869761708743855,0.0286419069972828,-0.635512074315707,0.386827802288392,-0.166651467148038,-0.0264927440335672
"R-AS-1",0.807505061832813,0.0573753232656326,1.85294310600804,-1.75891266432191,0.671562202770809,-0.00722460262045279,-0.917110473127996,0.576219582351119,-0.0240391053479856,0.546109500019723
"R-AS-2",-0.286047259295811,-0.241663566761962,1.91325958346911,-0.899973318579478,0.188632810030648,0.583761092319087,-0.00302450708446149,0.0054464867998244,-8.08492437675618e-05,-0.000317705163295573
"R-AS-3",0.44575154461285,0.190948435963553,1.12850817269581,-1.82711907391539,1.50262652410402,-0.0609514250578184,1.09061326233169,0.172568492960976,0.035205360454136,0.0846746996897037
"R-AS-4",0.078247529849012,0.391413330249126,1.70450366583135,-1.20896311393963,1.0545983723926,0.0548523996220833,-0.0123068604780979,0.867400445567498,-0.25113825778095,-0.275894622605347
"R-AS-6",0.335527103851198,-0.154306017244188,1.08000465593622,-2.11670388239472,1.14530736137245,0.143775821621784,-0.641016284747149,0.185618130106929,-0.309159567404414,0.160798654876381
"R-AS-7",-0.206064836916145,0.46713356697434,0.95143008013457,-0.915697256149212,1.46580241790863,-0.0581079380329878,-0.643348963357391,1.2265970816088,-0.352609020916232,-0.26045616400666
"R-AS-8",-0.197423670068233,-0.675929071157309,0.842185931113272,-1.36438036043361,-0.0166068247646839,0.0493001799011157,-0.512820347276032,0.586276597144043,-0.0858548838843041,0.0484283418902609
"R-AT-2",1.29994315709213,-0.420363459280566,0.553882972947397,-0.0611044217020997,-1.10157411852648,-0.0323235063901566,2.00033452432292,0.169196946679177,0.424554566106435,-0.190008846137819
"R-AT-3",-0.696384821921032,1.25750984322088,-0.490763754633218,1.11805126824877,-0.140055215352982,-0.207758006599424,-0.462317497379517,0.30187732113687,0.224881442026251,-0.225716233606033
"R-AT-5",-0.872060350845563,1.3352915330772,-0.870973311609775,0.846551776143277,-0.351397888543749,-0.0654342205596456,-0.00644265073321185,0.186547101911541,0.073040594768196,-0.220371781243749
"R-AT-6",-0.703958107069957,0.478087467863515,0.833588134681238,1.21398545167249,-0.606879501426787,-0.0232495027800508,-1.13165274080974,-0.467035944730856,0.128557364658469,-0.150917889328425
"R-AU-1",1.74684390276527,-0.035110321212542,0.359346788373816,-0.0133570765916163,-3.05061114181872,-0.0948608908169344,2.46136942434476,-0.3012130041143,0.326701764288636,0.0972018695097862
"R-AU-2",1.09395303735936,-0.0200195708475457,-0.0294998590320145,-1.58098501642757,-1.306749257978,-0.13329893370788,0.91196287495569,-0.242010600145719,-0.0851896951358239,-0.321366557180771
"R-AU-3",1.64179851601171,-0.164763217567245,0.0394109970973392,-0.485784494690069,-2.77740939864142,0.450639382307844,-0.0868047078377579,-0.295070102146004,-0.73330885644774,0.245080231338814
"R-AU-4",0.0209278691217342,0.616937181571827,0.926180013862609,0.540485626360058,-0.671813541080389,0.432091764170012,0.018042343734974,0.00210038628011531,-0.000801028240141745,0.000118990396465527
"R-AU-6",0.399544795996453,0.39404111244914,-0.464831039199561,-0.218540527621076,-0.431471024858714,0.0137340838535162,0.14219167067817,-0.124525494510214,0.137555544562448,-0.148807875733774
"R-AV-2",-0.607931433811195,0.536041460998615,1.00825825616841,1.17931321576591,0.102183210981792,-0.267708750395808,-1.96513602835024,-0.865565696319135,0.254902777756047,-0.243477382437255
"R-AV-3",-0.880113414808188,0.756447125325276,-0.754320444030749,0.501961830038395,-0.43483348957455,-0.293574261440444,-0.0365533866987812,0.271096226890239,0.175796442690979,-0.253547040406387
"R-AV-4",-0.845314134846048,1.04139492738388,-0.774396558675414,0.365822385649652,-0.0911698339356666,-0.117485278531104,-0.955449775774873,0.271375096521193,0.0929071770354089,-0.0795535967083817
"R-AV-6",-0.506594601153359,0.586273546788211,-0.0726343922548502,0.679735561306824,0.322397152071333,0.0576781879133539,-0.105389829908405,-1.08173391291476,0.224397375679886,-0.167716659574444
"R-AW-1",1.61349279969696,-0.230158208778756,0.324981746811356,-0.709257578033622,0.350508301417232,0.164628021316829,0.389961203731057,-0.19840991484711,-0.0845424259730904,0.280386045007073
"R-AW-2",1.68787832056067,-0.525445992828929,-0.688379937477904,-0.143076410721658,-0.347371472266001,1.04597069450627,0.00182560221405637,-0.010326934417171,-0.00013438581596176,-4.5709074462396e-05
"R-AW-3",-0.134463603265499,0.397367412928422,0.251057266542762,-0.815052435333528,0.516974105364568,-0.111032424224702,1.51608826430926,0.0387163078942724,0.226032231295938,-0.0827491917822147
"R-AW-4",-0.257359086362293,-0.473904295710553,0.930056797519954,-0.550800753480204,0.358875598184173,0.00345691767238442,-0.00513852151393121,0.00401700337172316,0.000474449841550327,0.000227282750814053
"R-AW-5",-0.124529668488716,0.0344943155451211,0.634819265800213,-1.61667098994162,0.322320665702177,-0.0629650510996152,-0.0896043229894062,0.438269651411453,-0.0530073970807385,-0.0285676157534087
"R-AW-6",-0.688008511247417,0.852427164154617,-0.611703869395274,0.581385813281841,-0.211758009908522,-0.167169481264208,0.332030473873797,0.0450461442110654,0.242390190780792,-0.178869069397287
"R-AX-1",0.690785884120933,-0.483495884807752,0.406340850894175,-1.60574414496833,2.92883916560229,-0.376744634393496,4.54031371028286,0.519841256162552,0.598951495684925,-0.0986032292677955
"R-AX-2",-0.659979167841512,0.21741518148371,0.247263727868486,-1.84751990399239,-0.261139844770135,0.289579286089034,-0.00959101575848566,0.00147892062164144,0.000723099327273616,4.47789900840117e-05
"R-AX-3",-0.774896448234492,0.944957762336964,-0.58886233589785,0.661485106876874,-0.395872084750179,-0.197304321223816,-0.664575592002444,0.190638083245382,0.211052544861538,-0.246558152059346
"R-AX-4",-0.673976775544933,1.12016597464588,-1.22382836030895,-0.00473757227691505,0.330775501359099,-0.0745724238036689,-0.00260429749514089,0.000373854197832056,0.000190163133633651,-4.36498183647588e-05
"R-AX-5",-0.661654266612737,1.27118310966575,-0.349047321835995,0.596255307412446,-0.746274911271083,0.0276252628408769,-0.790611738579563,0.316397183413948,0.144314791765361,-0.150437195079372
"R-AX-6",-0.633991099569562,1.11411149089059,-0.610634932421015,0.73472929270221,-0.580174095171974,0.0335781527296461,-0.501721463863354,0.379961146862576,-0.0638327620509794,-0.0750994999339099
"R-AY-1",1.03898094819588,0.0599126154229661,0.683815100649894,-0.956056366798014,-2.01349762115739,0.223194343978756,-0.982018553549263,-0.221115044667851,-0.0370866627897567,0.306571601680024
"R-AY-2",1.74807326322001,0.218890837450679,-0.796713055838846,-0.342371068267495,0.131246124110188,1.2822315496474,0.00107389440584658,-0.00577817091416329,0.000412385551694837,0.000358347837086064
"R-AY-3",0.265958131619458,0.761476061143738,1.05307487061424,-1.04942393919338,1.14287911902919,0.0936911663248434,0.0023334776357605,0.624432341246959,-0.296402213104972,-0.256072199761859
"R-AY-5",-0.456509449285612,-0.0926616332762682,-0.0769890265617273,-1.12832089870016,-0.811086119410578,0.0546699804399257,0.395002535911345,0.570524576723029,-0.0381554944657763,-0.0824077801413623
"R-AY-6",-0.255908037979125,-0.288707132618551,0.124183305776357,-1.05788290696475,-0.728731080394651,-0.0496124489641447,0.433294637530268,0.563469819721666,0.135799274552977,-0.0908230268948564
"R-AZ-1",-0.774476294231172,0.521440446901132,-0.717421165487446,0.712708116732371,-0.174616218761561,-0.0667817788846218,1.28660293144917,0.15962918398108,0.123130886917168,-0.211728507968425
"R-AZ-2",-0.941369385843409,0.938502547691966,0.293474672004777,0.646059810319324,-0.218208976193558,-0.207662979427816,-0.000480000926896279,0.00337376612570618,0.0001493289671708,8.01707890152238e-05
"R-AZ-3",-0.794129159218438,0.978504786822347,-0.671703438513401,0.666829273428626,-0.379130520389628,-0.0481854871902079,-0.690983335330413,0.0740298815275613,0.0461436244564577,-0.20206857458032
"R-AZ-4",-0.786840964448317,0.850028007535869,-0.640732962231999,0.612605345356804,-0.473142513204594,0.0360232415271826,-0.333007227941858,0.385767725283673,0.675490243779796,-0.118948310434659
"R-AZ-6",-0.707121251155505,0.82611709012628,-0.53897541653376,0.438503977021036,-0.526581674612783,-0.0261807001165408,-0.399757930069088,0.0724323360431986,0.127910093822654,-0.171168498040186
"R-BA-1",1.59356984270179,0.271331157149497,-0.819222643577461,-1.02552791949252,-1.11930081402695,-0.0933460487019001,3.18728621580616,0.0428303350678151,-0.222501177122442,0.349938006111832
"R-BA-2",0.835218879173892,-0.568909223488549,0.346841182495149,-0.666951701810909,0.121756788573336,0.425421425316618,-0.00104821272071718,0.00171127232293382,0.000265827072951259,0.000578536649442521
"R-BA-3",0.554077417232675,0.108890687491761,0.206133275226826,-1.76419625784918,0.545301010946952,0.0705567901132162,-0.451455234533771,-0.354817698314649,-0.491698061652375,0.0172705583923845
"R-BA-4",-0.55667879793524,1.33758465700918,-0.828472565031927,0.446080206421636,-0.235544934355816,0.0289483159142041,0.562181721251574,0.404755916726657,-0.309313880601672,-0.12893463042473
"R-BA-5",-0.607002055657498,0.724786200699997,-1.10774688137806,0.411674731787662,-0.305426213560966,0.0207822130825777,-0.145582083762196,0.42373119737587,-0.309732706599897,-0.0473090693287315
"R-BA-6",-0.788926266414392,1.43997260177025,-1.00468573202558,0.287447587572434,0.0117915896409279,0.0215188568591487,-0.180595933230503,0.481933930414649,-0.20215922645568,-0.140696595633517
"R-BB-1",1.14006213618465,-0.460184284564537,-0.336027215450357,-0.482103586968478,-0.720619377501464,0.393498313345575,0.00178661246495556,-0.00537643333792376,-0.000243579010819396,0.000254084249756316
"R-BB-2",0.20408994998411,0.069582784820726,-0.0286516234626092,-1.24133076920215,0.917061374630211,0.122970390164404,0.265754965569698,-0.606202341859382,-0.177278478769888,-0.238585963717099
"R-BB-3",-0.562382648088081,0.65488564309848,-0.512392536920464,-1.35150783552784,-0.688400658142854,0.0141696669562573,-0.616727380763571,0.486403500015434,-0.271674799523194,-0.0713614902692961
"R-BB-4",-0.597680065550374,0.234136841823154,0.225250426390026,-3.03846797128915,-0.482318888177794,0.102818817278734,-0.512438706397281,-0.425235161496201,0.000705663254698524,-0.25507774933637
"R-BB-6",-0.0775924717335775,0.252407491690369,0.0507508865460555,-1.75844117731514,0.485850526835798,0.105699633640324,-0.00472366147808801,-0.410172194863158,-0.13601314836795,-0.00819682564925235
"R-BC-1",1.65574644371936,0.157360032203777,0.22189642360356,-1.03006629589758,0.608644810300899,0.0199638447979273,-0.316363320345926,0.222080681876701,-0.475369130767222,0.201607826294956
"R-BC-4",-0.176403219824203,0.299639370517239,1.71362015679795,-2.27736170767514,1.57727141759299,0.0523102074363545,-0.169657827035513,-0.463160413480966,-0.145560104397293,-0.257102675459415
"R-BC-6",-0.0588582509116808,0.807015949074595,1.47575426399473,-0.920486066188166,1.56539541206141,-0.0245926541882428,-0.552748552872242,0.248764561508719,-0.486395171877741,-0.316418350089432
"R-BC-7",-0.777502307247065,1.36855977607866,-0.666035553093118,0.225469177166742,0.0298074549775142,0.0358023786527649,-0.497699164433963,0.516374981812265,-0.111481750701703,-0.133623259113695
"R-BD-1",1.08253879079888,0.303136229325789,0.4114891992379,-1.78210705596735,-1.37667436917221,0.0651615924342412,2.11829466339849,-0.493447662086582,-0.265541605907155,0.587124404677421
"R-BD-2",1.04703016196282,0.233557902770249,0.273050378353391,-2.34329293504516,-0.78941657114609,0.0548828853950262,0.457225975066322,-0.327499167301535,-0.109459532285432,-0.251153837819644
"R-BD-6",-0.367929698949722,0.830851230082744,0.338785687626464,-0.183431133470622,0.455327782538667,-0.0229972822789411,-0.551104986264122,-0.715081171180313,-0.26268643330538,-0.213642431894346
"R-BE-3",-0.810152075739937,0.365979216235308,-0.848655151948864,0.763419663896709,-0.0556630629839536,-0.409918423057862,-0.817915172426066,0.0948311694749451,0.455067249072133,-0.373383340096712
"R-BE-4",-0.449810171124725,0.87503552388384,-1.85497231691712,-0.140604636128268,0.377060595971944,0.103012355091121,-0.00272957031939875,-0.000699495146838874,-8.46056499189474e-05,0.000192917599785565
"R-BE-6",-0.545815158182908,1.34546241155545,-0.458334353063828,0.447769666287141,-0.18387412474775,0.0601466155210975,-0.112515200159526,0.311041470730208,0.464996342294407,-0.103414009743838
"R-BE-7",-0.0807652377110802,0.472452914013291,0.707667996900723,-0.780575399252402,0.0403924232615871,0.0594260761822536,-0.131114355355178,-0.904783808382462,-0.344689265590977,0.420206097602516
"R-BF-1",0.391652221961176,0.0960954567898771,1.4540730432132,-1.21603348634558,-0.137052936788102,0.00661498039787337,0.247494262705339,1.03165343706807,0.377214753846312,0.661975551229389
"R-BF-2",1.8998117712686,0.0590808968776024,-1.05008094248569,-0.392403127670385,-0.291653896273376,0.384985585018604,0.00113226055025571,-0.00577444228818121,0.000178998014122809,0.000398918729694951
"R-BF-3",-0.213890653757561,0.216555468665902,0.860053626462563,-1.45990842321079,0.899466122248245,-0.176386827061941,1.27667008155272,1.04772197938448,-0.523346765452824,-0.337648215463726
"R-BF-5",-0.82975548566588,1.06602056738476,-0.623991652042051,0.743676864290316,-0.349487729036099,-0.0269611514568058,-0.411565724309687,0.104499555635734,0.0225591988657743,-0.192361447693776
"R-BF-6",-0.705876873710124,1.06916362098848,-0.591003064941423,0.660998110537976,-0.366122319195803,0.0312076997415399,-0.345169222465025,0.44591205743423,-0.0896044457682232,-0.103306330055828
"R-BG-1",-0.843785591016474,-0.0367439514810096,-0.109433997338328,0.483485383002512,-0.301365560420911,-0.596009500121288,-0.0755830096282209,0.28071222412131,0.678602529419626,-0.3882872063945
"R-BG-3",-0.777864812671186,0.908071234716023,-0.49633296907131,0.457304852250363,-0.527487472393073,0.00820560409360742,-1.67087122700746,0.102502084737578,-0.0737729474770745,-0.157751735656588
"R-BG-4",-0.753140445979485,1.13781721411817,-0.521489394773108,0.650877448503995,-0.409917413066446,-0.038865628976419,-0.768190707570849,0.102051675734369,0.0565728885177014,-0.175253337347773
"R-BG-5",-0.862813920140663,1.32529905872912,-0.851178677610761,0.745749192656447,-0.522918876523198,0.0455015132634399,-0.64789488547863,0.449979754654026,-0.205229563922359,-0.0426932716266196
"R-BG-6",-0.814684399547049,1.51753600265546,-0.842096786498527,0.53282603087265,-0.227361535767568,0.036683119401914,-0.264595705082687,0.37013111452991,-0.299435611426784,-0.124267771413458
"R-BH-1",1.06414132159897,-0.106319718460103,1.52498091957965,0.881566359807711,2.05722291726283,-0.135391926715363,0.905181379247014,-2.50065438742347,0.0864590828706291,0.0875302047551692
"R-BH-3",0.275157714328491,0.0143329791695468,1.34064152027867,0.815063230701405,0.796914416568688,0.147255435110124,0.894664800710312,-0.4622847063345,-0.0883607488935133,0.178618828994576
"R-BH-6",-0.741946300168184,0.192490881148492,-0.649675247391172,0.575758340650481,-0.42914192454074,0.0161477803122841,-0.61353985441777,0.102986886001878,-0.0213729032435421,-0.165784894452296
"R-BI-1",-0.798053085668203,0.181808950462107,-0.681422208609889,0.0348546399066593,-0.544119032188963,0.188070671241316,-0.83297006180637,0.291485205544575,-0.247973946033117,-0.102100735685746
"R-BI-3",-0.815872335702282,0.234844666783239,-0.678098065515077,0.484576964841179,-0.447030103384572,-0.0586410928716722,-0.367966814362737,0.128496403668986,0.0619768130211072,-0.202787873526969
"R-BI-6",-0.599530452248288,-0.0774589998331954,-0.0197227754739702,0.630649591082671,-0.364756650170782,-0.305098271288829,-0.147757300536913,-0.572824396030513,0.347327718584497,-0.251267693199941
"R-BI-7",-0.180888879215151,-0.110086547563642,0.73602871678217,0.383196582789838,-0.0778933282315653,-0.340622440118922,0.691470835240798,-1.32487682304688,0.476862753404858,-0.169342747444552
"R-BI-8",-0.171749109849991,-0.0927744095969504,1.02250642478088,0.574197176335912,-0.117309357960672,-0.591497358242037,-0.505237830954826,-0.982762308992789,0.683187392802638,-0.251886265857986
"R-BJ-1",1.96012603465853,-0.66795647315717,0.539516959347256,1.00326195816316,-0.492184628515187,-0.0299207399423341,2.34728737005327,0.0536332493252189,0.192148107190675,0.250753471878596
"R-BJ-3",-0.404099682319818,-0.304156981490071,0.158256252851944,-1.06120455546079,-0.33547491610422,-0.0495537899917772,-0.702258535374442,0.718620934570055,0.0488995810245374,-0.0938714224885823
"R-BJ-6",-0.1809391273916,-0.534979310540176,0.46644044276292,-1.30078398780225,-0.180638072590852,-0.229476517640671,-0.414301521704659,0.731317626500256,0.291739757029123,-0.130576771055791
"R-BK-1",0.548084942060466,-0.489502165259654,1.22409862612106,-0.654040052076605,1.37978845665132,-0.339510000183277,-0.627094971679882,0.0456718058373048,-0.237847763597144,-0.0204144447745874
"R-BK-3",-0.338396577907582,-0.33624745161107,0.170121857589362,-0.297340060397097,-0.237817934166945,-0.153011316981874,0.636058844943973,0.659985230381266,0.310661919422571,-0.120355672701373
"R-BK-4",-0.843778828151499,0.290353290076581,-0.738395801185193,0.408314708692902,-0.483680732695228,0.0572419433025606,-0.368909144018026,0.081079447132259,-0.0770419160585034,-0.1434692660996
"R-BK-5",-0.797465650380577,0.267602236459677,-0.683586810859246,0.43164006151608,-0.518935132656002,0.0928205384847459,-0.825610794262864,0.0574478394119087,-0.133189426685482,-0.127734774065171
"R-BL-1",1.12370828516662,0.377015277686321,2.13343018815832,1.45791601718752,0.998785491507735,-0.0810764696808894,-0.255996048054587,-0.378606371417404,-0.0740927872174015,0.296454661765317
"R-BL-3",-0.797187836488192,0.166343562190159,-0.635049642323222,0.618859390165944,-0.328490004796058,-0.111738252905936,-0.0299340393343654,0.152551611857196,0.126512111063775,-0.221284371710923
"R-BL-5",-0.798899575112482,0.107774709026584,-0.712511571838786,0.46731765503288,-0.427483240134074,0.055681369705919,-0.318398984128342,0.144192962569501,-0.0418173247204802,-0.158925605070848
"R-BL-6",-0.717935028565014,0.0843594249243022,-0.487818527461305,0.944120636567005,-0.170089408141263,-0.161655272460619,1.04047139523149,0.169503022184097,0.159602939652302,-0.219750940043301
"R-BM-1",-0.624920850679196,-0.178911325211036,-0.327461101863249,-0.0455820113101243,-0.336504312333575,-0.125319558551211,-0.683763209429508,0.440307846817349,0.145670025288268,-0.175091606335291
"R-BM-3",-0.775859609973153,0.191455866618859,-0.685368655277932,0.356960438086638,-0.483019912299506,0.099461309572811,-0.412593681515317,0.152493103634564,-0.123043028763842,-0.135820014547385
"R-BM-5",-0.822484288040199,0.0812656584506694,-0.840050550301972,0.314870656445763,-0.496609394041923,0.0797591813726465,-0.411355659211781,0.197798743038246,-0.119300964516147,-0.173553567745613
"R-BM-6",-0.814959393385551,0.170469853407012,-0.739483481969541,0.455717545601214,-0.368342121229031,-0.100290154670934,0.546733939808491,0.260401675368557,0.190682327041869,-0.231020396116489
"R-BN-1",0.251403824576182,-0.454314133697136,1.52611746882492,-1.67156687433672,0.911319439465719,-0.353463472925537,1.11496670550759,0.764466218778007,0.53797489818474,-0.0122103460709494
"R-BN-3",-0.46154976640406,-0.285017307321142,-0.0348698000313948,-0.993532372716672,-0.506111184920782,0.0824573267874953,-0.243016200071471,0.773962602782793,-0.0997154063843737,-0.0478995476343256
"R-BN-6",-0.442864631526428,-0.0366437035020332,-0.0238591138102297,-0.846708598220331,-0.530005381999533,-0.0541681733454837,0.753515699779838,0.783632100955469,0.159374433300011,-0.0933490289862978
"R-BO-1",1.36524244212902,-0.236205160499637,-0.48137606336574,-0.652540851558762,0.369578436956954,0.0335161447041692,0.640924743381234,0.00593952390098163,0.0607826997680158,-0.0327099668112904
"R-BO-3",-0.251457324457003,-0.176808687186873,0.47539313682371,-1.19837076874887,-0.226716816585852,-0.123667898649637,-0.838179965397568,0.674590044809835,0.101357474853397,-0.0637488796470982
"R-BO-6",-0.705635926764704,0.149407335990412,-0.546181461276615,-0.284166770348967,-0.571493188335461,0.131982636935054,-0.188260317005391,0.561050620675108,-0.190171191130138,-0.103720430620523
"R-BO-7",-0.692467040181396,0.0161651276719491,-0.544020316608665,-0.308542215122098,-0.613448752381382,0.108742985297481,-0.310998089829797,0.578377403541506,-0.119294423113849,-0.108875284756386
"R-BP-1",0.755979297865902,7.9121690709247,-0.3150973159414,-1.95985960730237,-0.0180887379184137,-0.194502616894089,0.838925471105134,0.367644953509487,0.356848538110996,-0.10489311673701
"R-BP-3",0.453602925168811,9.67178743017596,0.677179929870494,-2.38404151620937,0.116152487927539,0.0594391014190273,-0.0796575967688538,0.407574645118737,0.00976571053584416,0.0834415229389441
